4338	corpus-6-dev	CAI	فين السلالم؟	فين السلالم؟
4366	corpus-6-dev	CAI	مافيش أذى مقصود .	مفيش اذى مقصود.
4433	corpus-6-dev	CAI	أعذرني . متهيألي انك قاعد على كرسيا . رقم كرسيك كام؟	اعذرني. متهيأ لي انك قاعد على كرسيي. رقم كرسيك كام؟
4455	corpus-6-dev	CAI	بافضل العربية الاوتوماتيك .	بافضل العربية الاوتوماتيك.
4477	corpus-6-dev	CAI	عايز اخد طيارة بوسطن الجاية .	عايز آخذ طيارة بوسطن الجاية.
4520	corpus-6-dev	CAI	عايز اعمل مكالمة دولية لليابان، لو سمحت .	عايز اعمل مكالمة دولية لليابان، لو سمحت.
4530	corpus-6-dev	CAI	مع كريم و سكر، إذا سمحت .	مع كريم وسكر، اذا سمحت.
4534	corpus-6-dev	CAI	فيه كازينز في المدينة ديه .	فيه كازينو في المدينة دية.
4535	corpus-6-dev	CAI	انا جعان .	انا جعان.
4538	corpus-6-dev	CAI	ممكن ويسكي بالصودا و براندي، إذا سمحت؟	ممكن ويسكي بالصودا وبراندي، اذا سمحت؟
4632	corpus-6-dev	CAI	جيبي اتنشل .	جيبي اتنشل.
4636	corpus-6-dev	CAI	خليك على قد كلامك .	خليك على قد كلامك.
4661	corpus-6-dev	CAI	عندكم جرايد يابانية؟	عندكم جرايد يابانية؟
4677	corpus-6-dev	CAI	ممكن أدخل؟	ممكن ادخل؟
4698	corpus-6-dev	CAI	لو عايز الموضوع يخلص في يوم، حيكلفك خمسين في المية زيادة على فاتورتك، تمام كده؟	لو عايز الموضوع يخلص في يوم، حيكلفك خمسين في المية زيادة على فاتورتك، تمام كده؟
4730	corpus-6-dev	CAI	عليه ستيكر ميكي ماوس .	عليه ستيكر ميكي ماوس.
4758	corpus-6-dev	CAI	انا عندي مشكلة ما بقيتش بأشوف عربية صاحبي قدامي في الطريق .	انا عندي مشكلة ما بقيتش باشوف عربية صاحبي قدامي في الطريق.
4760	corpus-6-dev	CAI	ممكن تفكلي ورقة العشر دولارات ديه بعشر ورقات دولار، من فضلك؟	ممكن تفك لي ورقة العشر دولارات دية بعشر ورقات دولار، من فضلك؟
4770	corpus-6-dev	CAI	تاكل معايا حاجة خفيفة؟	تاكل معاي حاجة خفيفة؟
4786	corpus-6-dev	CAI	هى شغالة في قسم قانون الضرايب عالشركات .	هي شغالة في قسم قانون الضرايب عالشركات.
4823	corpus-6-dev	CAI	منين اقدر اشتري لبس اهل البلد ؟	منين اقدر اشتري لبس اهل البلد؟
4839	corpus-6-dev	CAI	بتقبل شيكات سياحية؟	بتقبل شيكات سياحية؟
4873	corpus-6-dev	CAI	عربية لغير المدخنين، من فضلك .	عربية لغير المدخنين، من فضلك.
4876	corpus-6-dev	CAI	من فضلك أكتب عنوانك الاساسي.	من فضلك اكتب عنوانك الاساسي.
4878	corpus-6-dev	CAI	احنا جاهزين للرد على اى استفسار عندكم .	احنا جاهزين للرد على اي استفسار عندكم.
4926	corpus-6-dev	CAI	خليني اقرا الرقم بالطريقة ديه، واحد، صفر، فصلة، سبعة، تسعة، اربعة .	خليني اقرا الرقم بالطريقة دية، واحد، صفر، فصلة، سبعة، تسعة، اربعة.
4944	corpus-6-dev	CAI	انا مرن . ولا انت شايف ايه؟	انا مرن. ولا انت شايف ايه؟
4965	corpus-6-dev	CAI	بطارية جافة للكاميرا ديه، إذا سمحت .	بطارية جافة للكاميرا دية، اذا سمحت.
4976	corpus-6-dev	CAI	حجزت الكراسي اللي جنب الشباك .	حجزت الكراسي اللي جنب الشباك.
4989	corpus-6-dev	CAI	حوالي خمسميت فرانك فرنسي او ميت دولار اميركي .	حوالي خمسمية فرانك فرنسي او مية دولار اميركي.
4997	corpus-6-dev	CAI	فيه ماركات تانيه؟	فيه ماركات ثانية؟
4999	corpus-6-dev	CAI	في الجنوب .	في الجنوب.
5007	corpus-6-dev	CAI	بكرة فيلم اسود و ابيض، عشرين صورة، من فضلك .	بكرة فيلم اسود وابيض، عشرين صورة، من فضلك.
5013	corpus-6-dev	CAI	غالبا عايز خمس جنيهات ورق، من فضلك .	غالبا عايز خمس جنيهات ورق، من فضلك.
5032	corpus-6-dev	CAI	لا مؤاخذة . ينفع تقوللي أزاي أوصل لأقرب بنك؟	لا مؤاخذة. ينفع تقول لي ازاي اوصل لاقرب بنك؟
5059	corpus-6-dev	CAI	ممكن تبتدي عالساعة تلاتة الضهر . لو عايز تأجر معدات، من فضلك تعالى النادي على تلاته الا ربع .	ممكن تبتدي عالساعة ثلاثة الضهر. لو عايز تأجر معدات، من فضلك تعالى النادي على ثلاثة الا ربع.
5060	corpus-6-dev	CAI	اجرة الاتوبيس ميه و تمانين ين .	اجرة الاتوبيس مية وثمانين ين.
5075	corpus-6-dev	CAI	فين منطقة الشنط؟	فين منطقة الشنط؟
5102	corpus-6-dev	CAI	لا مؤاخذة، ممكن ترفع كرسيك شويه؟	لا مؤاخذة، ممكن ترفع كرسيك شوية؟
5103	corpus-6-dev	CAI	يوم جميل، مش كده؟	يوم جميل، مش كده؟
5143	corpus-6-dev	CAI	ممكن علبتين هدايا؟	ممكن علبتين هدايا؟
5174	corpus-6-dev	CAI	انا من اليابان .	انا من اليابان.
5180	corpus-6-dev	CAI	حشوف . اعذرني مش لاقي اسمك .	حاشوف. اعذرني مش لاقي اسمك.
5216	corpus-6-dev	CAI	تقريبا بكام أوصل هناك؟	تقريبا بكام اوصل هناك؟
5222	corpus-6-dev	CAI	ممكن اخد الظرف ده؟	ممكن آخذ الظرف ده؟
5228	corpus-6-dev	CAI	حأخد من يومين ل تلات تيام.	حاخذ من يومين لثلاث ايام.
5252	corpus-6-dev	CAI	عايز لمبة، من فضلك .	عايز لمبة، من فضلك.
5254	corpus-6-dev	CAI	ايه العجز اللي عندك؟	ايه العجز اللي عندك؟
5256	corpus-6-dev	CAI	اوه . بأى اسلوب خده . ممتاز . دلوقتي انا خدت اللي جنب الشباك .	اوه. باي اسلوب خذه. ممتاز. دلوقتي انا خذت اللي جنب الشباك.
5351	corpus-6-dev	CAI	حياخد وقت اد ايه بالاتوبيس؟	حياخذ وقت قد ايه بالاتوبيس؟
5378	corpus-6-dev	CAI	فيه كتير جدا لدرجة اني مش عارف اختار واحد .	فيه كثير جدا لدرجة اني مش عارف اختار واحد.
5381	corpus-6-dev	CAI	لأ. انا عاوز جينز وبدل ببنطلونات.	لأ. انا عاوز جينز وبدل ببنطلونات.
5450	corpus-6-dev	CAI	عايز أأجر عربية صغيرة.	عايز اأجر عربية صغيرة.
5456	corpus-6-dev	CAI	ممكن تيجي هنا عند العرض؟	ممكن تيجي هنا عند العرض؟
5467	corpus-6-dev	CAI	انت حطيت ملح كتير فيه .	انت حطيت ملح كثير فيه.
5476	corpus-6-dev	CAI	بتبيع كم كرتونه حليب في الاسبوع؟	بتبيع كم كرتونة حليب في الاسبوع؟
5480	corpus-6-dev	CAI	ممكن تشرحه تاني؟	ممكن تشرحه ثاني؟
5508	corpus-6-dev	CAI	اوه . ده حلو . حأجربة .	اوه. ده حلو. حاجربه.
5514	corpus-6-dev	CAI	ممكن تديها دوا علشان دوار الجو؟	ممكن تديها دوا علشان دوار الجو؟
5517	corpus-6-dev	CAI	ممكن اشرح حالتي بالانجليزي .	ممكن اشرح حالتي بالانجليزي.
5582	corpus-6-dev	CAI	ازاي اعمله؟	ازاي اعمل له؟
5593	corpus-6-dev	CAI	لو حاجه حصلت، من فضلك خليك على اتصال معايا .	لو حاجة حصلت، من فضلك خليك على اتصال معاي.
5595	corpus-6-dev	CAI	اللون الاسود المطفي، إذا سمحت .	اللون الاسود المطفي، اذا سمحت.
5613	corpus-6-dev	CAI	مفروض اطلب الفطار دلوقتي؟	مفروض اطلب الفطار دلوقتي؟
5635	corpus-6-dev	CAI	اعمله تشيك لحد ما نوصل، من فضلك .	اعمل له تشيك لحد ما نوصل، من فضلك.
5667	corpus-6-dev	CAI	الشوربة اتكبت .	الشوربة اتكبت.
5694	corpus-6-dev	CAI	لأ، انا ماماعيش المبلغ ده .	لأ، انا ممعيش المبلغ ده.
5696	corpus-6-dev	CAI	ايوه، حيكون عندنا شمبانيا مع المقبلات .	ايوه، حيكون عندنا شمبانيا مع المقبلات.
5722	corpus-6-dev	CAI	خليني اراجع مع باقي محلاتنا علشان اشوف ان كان عندنا في المخزون .	خليني اراجع مع باقي محلاتنا علشان اشوف ان كان عندنا في المخزون.
5728	corpus-6-dev	CAI	امتى الوقت اللي المد فيه بيكون عالي؟	امتى الوقت اللي المد فيه بيكون عالي؟
5745	corpus-6-dev	CAI	علشان أعمل بحث في التاريخ الامريكي في جامعة هارفارد .	علشان اعمل بحث في التاريخ الامريكي في جامعة هارفارد.
5759	corpus-6-dev	CAI	عايز ايشارب لمامتي . هى في الستينات.	عايز ايشارب لمامتي. هي في الستينات.
5764	corpus-6-dev	CAI	انت شغال هنا؟	انت شغال هنا؟
5766	corpus-6-dev	CAI	عايز ادفع للمكالمة ديه .	عايز ادفع للمكالمة دية.
5795	corpus-6-dev	CAI	ايه؟ احنا لسه واخدين وجبه و هم بيبعتو واحده تانية.	ايه؟ احنا لسه واخدين وجبة وهم بيبعثوا واحدة ثانية.
5810	corpus-6-dev	CAI	أكدنا حجزك .	اكدنا حجزك.
5840	corpus-6-dev	CAI	ممكن تاخدني للمستشفى؟	ممكن تاخذني للمستشفى؟
5844	corpus-6-dev	CAI	قاعة الطعام الرئيسية حتفتح عالساعة تمانية و تقفل الساعة عشرة .	قاعة الطعام الرئيسية حتفتح عالساعة ثمانية وتقفل الساعة عشرة.
5853	corpus-6-dev	CAI	اى نوع من البطاريات بتشتغل بيه؟	اي نوع من البطاريات بتشتغل بيه؟
5854	corpus-6-dev	CAI	عايز كتب أطفال، من فضلك .	عايز كتب اطفال، من فضلك.
5859	corpus-6-dev	CAI	انا اسف، بس هايز اكنسل الحجز بتاعي .	انا آسف، بس عايز اكنسل الحجز بتاعي.
5867	corpus-6-dev	CAI	فين الديسكو اللي اغلب الشباب بيروحوة؟	فين الديسكو اللي اغلب الشباب بيروحوه؟
5872	corpus-6-dev	CAI	عايز اتفرج على ماتش بيسبول للمحترفين .	عايز اتفرج على ماتش بيسبول للمحترفين.
5880	corpus-6-dev	CAI	عندي ارتباط تاني اليوم ده .	عندي ارتباط ثاني اليوم ده.
5885	corpus-6-dev	CAI	عندك ده باللون الاخضر؟	عندك ده باللون الاخضر؟
5929	corpus-6-dev	CAI	أيوه . انا عندي هنا . ممكن اشوف رخصة سواقتك . من فضلك؟	ايوه. انا عندي هنا. ممكن اشوف رخصة سواقتك. من فضلك؟
6008	corpus-6-dev	CAI	ممكن تقوللي لى فنادق بتكلف اقل من خمسن جنية في الليله؟	ممكن تقول لي لي فنادق بتكلف اقل من خمسة جنيه في الليلة؟
6033	corpus-6-dev	CAI	حأخد خصم غشرين في الميه عالسعر .	حاخذ خصم عشرين في المية عالسعر.
6042	corpus-6-dev	CAI	عندك خريطة لحلبة التزحلق عالجليد؟	عندك خريطة لحلبة التزحلق عالجليد؟
6066	corpus-6-dev	CAI	في صحتك .	في صحتك.
6076	corpus-6-dev	CAI	بالمناسبه، ازاي بتختبر البرنامج؟	بالمناسبة، ازاي بتختبر البرنامج؟
6077	corpus-6-dev	CAI	عندك حاجه تبلغ انها موجوده معاك؟	عندك حاجة تبلغ انها موجودة معاك؟
6132	corpus-6-dev	CAI	لو سمحت هاتلي شنطي على أوضتي .	لو سمحت هات لي شنطي على اوضتي.
6143	corpus-6-dev	CAI	قضيت وقت حلو هنا . شكرا ليك على كل حاجة .	قضيت وقت حلو هنا. شكرا ليك على كل حاجة.
6157	corpus-6-dev	CAI	ايه اللي حيكون سريع؟ ماعندناش وقت كتير .	ايه اللي حيكون سريع؟ معندناش وقت كثير.
6162	corpus-6-dev	CAI	رقم اوتوبيس كام اللي بيروح سيرك بيكاديللي ؟	رقم اوتوبيس كام اللي بيروح سيرك بيكادلي؟
6165	corpus-6-dev	CAI	ممكن تصلحة، من فضلك؟	ممكن تصلحه، من فضلك؟
6215	corpus-6-dev	CAI	ممكن تحجز تذكرتين؟	ممكن تحجز تذكرتين؟
6230	corpus-6-dev	CAI	ده بيقبل ماستر كارد؟	ده بيقبل ماستر كارد؟
6246	corpus-6-dev	CAI	العفو . بالمناسبة، فيه تليفون بفلوس قريب من هنا؟	العفو. بالمناسبة، فيه تلفون بفلوس قريب من هنا؟
6252	corpus-6-dev	CAI	عندي شوية غسيل.	عندي شوية غسيل.
6254	corpus-6-dev	CAI	فين القصر؟	فين القصر؟
6282	corpus-6-dev	CAI	عندك جاكيت باركا للجو السقعة؟	عندك جاكيت باركا للجو السقعة؟
6311	corpus-6-dev	CAI	فيه تذاكر موجوده؟	فيه تذاكر موجودة؟
6325	corpus-6-dev	CAI	ارفع ايديك .	ارفع ايديك.
6342	corpus-6-dev	CAI	تشخيصك ايه؟	تشخيصك ايه؟
6349	corpus-6-dev	CAI	احنا مهتمين بالدين .	احنا مهتمين بالدين.
