4029	corpus-6-dev	RAB	وقتاش كا يخرج اخر تران؟	وقتاش كيخرج آخر تران؟
4054	corpus-6-dev	RAB	لي ختاريتي ايكون مزيان.	اللي ختاريتي يكون مزيان.
4083	corpus-6-dev	RAB	ممكن نطلب منك تتصل بيا من بعد؟	ممكن نطلب منك تتصل بي من بعد؟
4105	corpus-6-dev	RAB	ممكن نقيس القياس الكبير التالي؟	ممكن نقيس القياس الكبير التالي؟
4123	corpus-6-dev	RAB	ممكن تعطيني شي دوا ديال المعدة؟	ممكن تعطيني شي دوا ديال المعدة؟
4136	corpus-6-dev	RAB	شي ميكة معاك؟	شي ميكة معاك؟
4153	corpus-6-dev	RAB	بغيت نصيفط برقية.	بغيت نصيفط برقية.
4154	corpus-6-dev	RAB	حيت القرارات كا يتخادو بشكل جماعي.	حيث القرارات كيتخاذوا بشكل جماعي.
4161	corpus-6-dev	RAB	إيلا خديت جوج، بشحال تخليها؟	ايلا خذيت جوج، بشحال تخليها؟
4178	corpus-6-dev	RAB	تبغي شوية ديال أتاي؟	تبغي شوية ديال أتاي؟
4196	corpus-6-dev	RAB	هادشي بصح؟	هاد الشي بالصح؟
4236	corpus-6-dev	RAB	واش عندكم شي مسكن الألم في هاد الفندق؟	واش عندكم شي مسكن الالم في هاد الفندق؟
4257	corpus-6-dev	RAB	اسمح ليا، منقدرش. نقدر نحبس غير فالفنادق لي كاينين في هاد اللائحة.	اسمح لي، ما نقدرش. نقدر نحبس غير فالفنادق اللي كاينين في هاد اللائحة.
4268	corpus-6-dev	RAB	شحال الرقم ديال الباب؟	شحال الرقم ديال الباب؟
4327	corpus-6-dev	RAB	خرج من ديك البلاصة و دور على ليمن، عافاك.	اخرج من ديك البلاصة ودور على الايمن، عافاك.
4338	corpus-6-dev	RAB	فين هوما الدروج؟	فين هوما الدروج؟
4366	corpus-6-dev	RAB	مقصدتش الأدية.	ما قصدتش الاذية.
4433	corpus-6-dev	RAB	سمحلي ولكن راك جالس فالمقعد ديالي. شحال رقم المقعد ديالك؟	اسمح لي ولكن راك جالس فالمقعد ديالي. شحال رقم المقعد ديالك؟
4455	corpus-6-dev	RAB	كنفضل الأوطوماتيك.	كنفضل الاوطوماتيك.
4477	corpus-6-dev	RAB	بغيت ناخد الرحلة الجاية لبوسطن.	بغيت ناخذ الرحلة الجاية لبوسطن.
4520	corpus-6-dev	RAB	بغيت ندير اتصال دولي لليابان، عافاك.	بغيت ندير اتصال دولي لليابان، عافاك.
4530	corpus-6-dev	RAB	مع الكريمة و السكر، عافاك.	مع الكريمة والسكر، عافاك.
4534	corpus-6-dev	RAB	كاين واحد الكازينو في المدينة.	كاين واحد الكازينو في المدينة.
4535	corpus-6-dev	RAB	فيا الجوع.	في الجوع.
4538	corpus-6-dev	RAB	ممكن تعطيني الويسكي مع الموناضة و البراندي، عافاك؟	ممكن تعطيني الويسكي مع الموناضة والبراندي، عافاك؟
4632	corpus-6-dev	RAB	تختار جيبي .	تختار جيبي.
4636	corpus-6-dev	RAB	حط فلوسك حدا فمك.	حط فلوسك حدا فمك.
4661	corpus-6-dev	RAB	واش عندك شي جرائد يابانية؟	واش عندك شي جرائد يابانية؟
4677	corpus-6-dev	RAB	ممكن ندخل؟	ممكن ندخل؟
4698	corpus-6-dev	RAB	إيلا بغيتي الخدمة ليوم واحد، الثمن الإضافي غايتزاد بنسبة خمسين فالمائة، واش مزيان بالنسبة ليك؟	ايلا بغيتي الخدمة ليوم واحد، الثمن الاضافي غيتزاد بنسبة خمسين فالمية، واش مزيان بالنسبة ليك؟
4730	corpus-6-dev	RAB	"هادي فيها لصاقة ""ميكي ماوس""."	"هادي فيها لصاقة ""ميكي ماوس""."
4758	corpus-6-dev	RAB	خايف لا الصديق ديالي مايقدرش يشوفني.	خايف لا الصديق ديالي ما يقدرش يشوفني.
4760	corpus-6-dev	RAB	ممكن تعطيني عشرة ديال الورقات ديال دولار واحد لهاد العشرة، عافاك؟	ممكن تعطيني عشرة ديال الورقات ديال دولار واحد لهاد العشرة، عافاك؟
4770	corpus-6-dev	RAB	واش تمشي تاكل معايا شي ماكلة خفيفة؟	واش تمشي تاكل معاي شي ماكلة خفيفة؟
4786	corpus-6-dev	RAB	هي الشركة ديال مركز قانون الضرائب.	هي الشركة ديال مركز قانون الضرائب.
4823	corpus-6-dev	RAB	منين نقدر نشري لباس تقليدي؟	منين نقدر نشري لباس تقليدي؟
4839	corpus-6-dev	RAB	واش كاتقبل شيكات سياحية؟	واش كتقبل شيكات سياحية؟
4873	corpus-6-dev	RAB	طوموبيل لناس لي مكيكميوش، عافاك.	طوموبيل لناس اللي ما كيكميوش، عافاك.
4876	corpus-6-dev	RAB	عافاك، كتب العنوان ديالك ديال دابا.	عافاك، اكتب العنوان ديالك ديال دابا.
4878	corpus-6-dev	RAB	حنا موجودين دابا باش نجاوبو على أي استفسارات عندك.	احنا موجودين دابا باش نجاوبوا على اي استفسارات عندك.
4926	corpus-6-dev	RAB	خليني نقرا راقم والشكل، واحد، صفر، فاصلة، سبعة، تسعود، ربعة.	خليني نقرا راقم والشكل، واحد، صفر، فاصلة، سبعة، تسعود، اربعة.
4944	corpus-6-dev	RAB	أنا كنتلوا، ونتا باش كتحس؟	انا كنتلوا، وانت باش كتحس؟
4965	corpus-6-dev	RAB	عافاك شي بطارية جديدة لهاد الكامرة، عافاك.	عافاك شي بطارية جديدة لهاد الكامرة، عافاك.
4976	corpus-6-dev	RAB	حجزت بلاصة حدا السرجم.	حجزت بلاصة حدا السرجم.
4989	corpus-6-dev	RAB	شي خمس آلاف فرنك ولا ميات آلاف دولار أمريكي.	شي خمس آلاف فرنك ولا ميات آلاف دولار أمريكي.
4997	corpus-6-dev	RAB	شي علامة تجارية وحدا أخرى؟	شي علامة تجارية واحدة اخرى؟
4999	corpus-6-dev	RAB	راها لتحت فالجنوب.	راها لتحت فالجنوب.
5007	corpus-6-dev	RAB	واحد الرزمة ديال الأفلام كحل وبيض، عشرين صورة، عافاك.	واحد الرزمة ديال الافلام كحل وبيض، عشرين صورة، عافاك.
5013	corpus-6-dev	RAB	بغيت ما امكن ديال الوراق ديال خمسة ديال الجنيهات، عافاك.	بغيت ما امكن ديال الوراق ديال خمسة ديال الجنيهات، عافاك.
5032	corpus-6-dev	RAB	سمحلي عفاك. واخا توريني الطريق من هنايا ديال اقرب بنكا؟	اسمح لي عافاك. وخا توريني الطريق من هنايا ديال اقرب بانكا؟
5059	corpus-6-dev	RAB	نقدرو نستقبلوك معا التلاتة ديال الزوال. ويلا كنتي باغي تكري شي ماطريال، خاصك تمشي ل الكلوب هاوص معا تلاتة للاربع.	نقدروا نستقبلوك مع الثلاثة ديال الزوال. وايلا كنتي باغي تكري شي ماطيريال، خاصك تمشي لالكلوب هاوس مع ثلاثة للاربع.
5060	corpus-6-dev	RAB	التيكيتة ديال الطوبيس دايرة ميا و تمانين ين.	التيكيتة ديال الطوبيس دايرة مية وثمانين ين.
5075	corpus-6-dev	RAB	فيناهيية بلاصت الباغاج؟	فين هي بلاصة باغاج؟
5102	corpus-6-dev	RAB	سمحلي، وخا تكحز شوية الملف من الكرسي ديالك إلا جات على خاطرك؟	اسمح لي، وخا تكحز شوية الملف من الكرسي ديالك ايلا جات على خاطرك؟
5103	corpus-6-dev	RAB	هاد النهار زوين، كاينة ولا لا؟	هاد النهار زوين، كاينة ولا لا؟
5143	corpus-6-dev	RAB	وخا تعطيني جوج بواطات ديال لكاضو؟	وخا تعطيني جوج بواطات ديال الكاضو؟
5174	corpus-6-dev	RAB	انا جاي من الجابون.	انا جاي من الجابون.
5180	corpus-6-dev	RAB	دابا نقلب. سمح ليا منلقاش سميتك.	دابا نقلب. اسمح لي ما نلقاش سميتك.
5216	corpus-6-dev	RAB	شحال خاصني غاع ايلا بغيت نمشي لهيها؟	شحال خاصني غاع ايلا بغيت نمشي لهيها؟
5222	corpus-6-dev	RAB	نقدر الناخود هاد لبرية؟	نقدر ناخذ هاد البرية؟
5228	corpus-6-dev	RAB	كاتاخود مابين يوماين حتال تلاتة.	كتاخوذ ما بين يومين حتى لثلاثة.
5252	corpus-6-dev	RAB	بغيت شي بولة الضو، عفاك.	بغيت شي بولة الضو، عافاك.
5254	corpus-6-dev	RAB	شنو هي آلايعاقة ديالك؟	شنو هي الايعاقة ديالك؟
5256	corpus-6-dev	RAB	واو، واعر غي خودو. بيخير دابا ولا عندي شرجم.	واو، واعر غي خوده. بيخير دابا ولا عندي شرجم.
5351	corpus-6-dev	RAB	إيلا مشيت ف الطوبيس شحال ندير د الوقت؟	ايلا مشيت فالطوبيس شحال ندير دالوقت؟
5378	corpus-6-dev	RAB	كاين كترت مايتعزل حتا مابقيت عارف شنو نختار.	كاين كثرت ما يتعزل حتى ما بقيت عارف شنو نختار.
5381	corpus-6-dev	RAB	لا، بغيت شي جين و شي أونسونبل ب السروال.	لا، بغيت شي جين وشي اونسونبل بالسروال.
5450	corpus-6-dev	RAB	بغيت نكري شي طوموبيل صغير.	بغيت نكري شي طوموبيل صغير.
5456	corpus-6-dev	RAB	واخا توقف هنايا، قدام هاد الفيترينا؟	وخا توقف هنايا، قدام هاد الفيترينا؟
5467	corpus-6-dev	RAB	كادير فيه بزاف د لملحا.	كتدير فيه بزاف دالملحة.
5476	corpus-6-dev	RAB	شحال من كارطونا د لحليب كاتشري ف السيمانا؟	شحال من كارطونا دالحليب كتشري فالسيمانا؟
5480	corpus-6-dev	RAB	واخا تعاود تشرح لييا؟	وخا تعاود تشرح لي؟
5508	corpus-6-dev	RAB	أوو، لهلا يخطيك. غادي نقيس هادشي.	أوو، الله لا يخطيك. غادي نقيس هاد الشي.
5514	corpus-6-dev	RAB	وخا تشوف إيلا عندك شي دوا ديال الدوخا ت عطيه ليه، عفاك؟	وخا تشوف ايلا عندك شي دوا ديال الدوخة تاعطيه ليه، عافاك؟
5517	corpus-6-dev	RAB	معرفتش كيفاش غادي نشرح ليك ب لونغلي.	ما عرفتش كيفاش غادي نشرح ليك بالاونجلي.
5582	corpus-6-dev	RAB	كيفاش غادي ندير ليه؟	كيفاش غادي ندير ليه؟
5593	corpus-6-dev	RAB	ايلا طرات شي حاجا. عيط لييا.	ايلا طرات شي حاجة. عيط لي.
5595	corpus-6-dev	RAB	سباغا ماط، عفاك.	صباغة ماط، عافاك.
5613	corpus-6-dev	RAB	نطلب لفطور دابا؟	نطلب الفطور دابا؟
5635	corpus-6-dev	RAB	قييد عندك هادشي كولو حنا نوصل ف لخر، عفاك.	قيد عندك هاد الشي كوله حتى نوصل فالاخر، عافاك.
5667	corpus-6-dev	RAB	طيحت الصوبا.	طيحت الصوبا.
5694	corpus-6-dev	RAB	لا، معنديش بزاف د لفلوس.	لا، ما عنديش بزاف دالفلوس.
5696	corpus-6-dev	RAB	اه، غادي ناخود الشومباني مع المقبلات.	آه، غادي ناخوذ الشومباني مع المقبلات.
5722	corpus-6-dev	RAB	خليني نشوف ليك ف لمحال ديالنا لاخور ايلا كان مازال باقي عندهوم ف سطوك.	خليني نشوف ليك فالمحال ديالنا الاخر ايلا كان ما زال باقي عندهم فالسطوك.
5728	corpus-6-dev	RAB	وقتاش كاطلع لمارييا د لبحر؟	وقتاش كطلع الماري دالبحر؟
5745	corpus-6-dev	RAB	باش ندير بحت على تاريخ ميريكان ف جامعة هارفرد.	باش ندير بحث على تاريخ مريكان فجامعة هارفرد.
5759	corpus-6-dev	RAB	بغيت نشري شي شال لواليدا. عندها كتر من ستين عام.	بغيت نشري شي شال للواليدة. عندها اكثر من ستين عام.
5764	corpus-6-dev	RAB	خدام هنايا؟	خدام هنايا؟
5766	corpus-6-dev	RAB	بغيت نخلص هاد لموكالاما لي درت.	بغيت نخلص هاد الموكالامة اللي درت.
5795	corpus-6-dev	RAB	كيفاش؟ يالاه سالينا هاد لماكلا و جايبين وحدا خرا.	كيفاش؟ يالله سالينا هاد الماكلا وجايبين واحدة اخرى.
5810	corpus-6-dev	RAB	عاودتي أكدتي.	عاودتي أكدتي.
5840	corpus-6-dev	RAB	واكا توصلني ل سبيطار؟	وخا توصلني لسبيطار؟
5844	corpus-6-dev	RAB	الريسطورو ماكايحل حتال التمنيا د الليل و كاتسد معا لعشرة.	الريسطورو ما كيحل حتى للثمانية دالليل وكتسد مع العشرة.
